is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life,spearman
True,-3.362379570468894,0.01231,6.40348,-0.0009,DENT-USDT,STMX-USDT,6,20.37226,0.937
True,-3.5252900816210335,0.00736,0.02715,-0.03553,UNI-USDT,MYRO-USDT,6,24.61177,0.873
True,-3.1021742122927316,0.02639,0.00097,0.0027,ZEC-USDT,MEME-USDT,6,29.13176,0.879
True,-4.860689239055706,4e-05,0.07915,0.00149,WOO-USDT,BEAMX-USDT,6,8.24647,0.933
True,-3.223756926904053,0.01865,24.96879,-0.01282,LINA-USDT,RDNT-USDT,6,25.63917,0.843
True,-3.463870790076491,0.00896,0.12868,-0.02533,ALICE-USDT,1000RATS-USDT,6,30.91751,0.72
True,-3.4341919458241854,0.00985,0.00115,-0.07704,BNB-USDT,LUNA2-USDT,6,9.45459,0.732
True,-2.9877711293133915,0.03605,0.01684,-0.00568,LDO-USDT,1000BONK-USDT,6,36.18457,0.824
True,-3.559710126011911,0.00658,0.07416,-0.05445,ZEN-USDT,KNC-USDT,6,23.48896,0.939
True,-2.9310729499286836,0.04185,2.96644,0.03534,COTI-USDT,POLYX-USDT,6,30.79299,0.861
True,-3.9407433399888374,0.00175,0.00113,-0.00079,AXS-USDT,STMX-USDT,6,19.93866,0.939
True,-3.2087235116802932,0.01949,0.18195,0.07753,APT-USDT,MANTA-USDT,6,25.55982,0.82
True,-5.986378958176936,0.0,2.75649,-0.06494,STEEM-USDT,NTRN-USDT,6,12.83575,0.899
True,-2.9161283546443606,0.0435,1.98415,0.01404,ICX-USDT,ADA-USDT,6,30.61373,0.805
True,-3.16968401856635,0.02181,4.19951,0.26188,POWR-USDT,ZETA-USDT,5,27.81744,0.269
True,-3.5126574069779557,0.00767,0.96429,3.20035,INJ-USDT,NMR-USDT,5,30.91805,0.824
True,-2.9547031541976247,0.03935,4.14373,-0.00713,ONE-USDT,SKL-USDT,5,49.36099,0.816
True,-3.1679699079286014,0.02192,99.08943,1.1815,LRC-USDT,NMR-USDT,5,24.90656,0.897
True,-3.655382719737828,0.00479,0.01323,0.28241,QNT-USDT,ZETA-USDT,5,25.17961,0.514
True,-3.7612788328604374,0.00333,0.04769,0.00162,ID-USDT,T-USDT,5,20.97593,0.879
True,-3.2370150465763663,0.01794,0.15641,0.01493,PERP-USDT,VANRY-USDT,5,27.37191,0.841
True,-3.224585742073641,0.0186,597.60005,35.20776,TRX-USDT,TRB-USDT,5,73.05529,0.475
True,-2.881451922644336,0.04755,0.02403,-0.00383,GTC-USDT,BEAMX-USDT,4,21.09276,0.763
True,-3.674983001072423,0.00448,0.01079,0.00426,QTUM-USDT,GALA-USDT,4,13.3926,0.727
True,-3.0125546458645727,0.03374,4.12667,0.09389,OGN-USDT,XAI-USDT,4,42.1985,0.847
True,-2.914597419068512,0.04368,0.44635,-0.29994,ZEN-USDT,BAL-USDT,4,31.68864,0.906
True,-3.0054209629130324,0.03439,0.74378,0.0122,DAR-USDT,CHZ-USDT,4,30.59153,0.752
True,-4.557468296548032,0.00015,0.20741,-0.00279,ICX-USDT,GALA-USDT,4,10.87627,0.795
True,-4.032758240171026,0.00125,0.00321,0.00014,COMBO-USDT,HOT-USDT,4,25.01589,0.8
True,-3.0966302482919175,0.0268,0.00864,0.0378,ENS-USDT,MYRO-USDT,4,28.89001,0.792
True,-3.0375403043059346,0.03153,70.96608,55.07715,ID-USDT,TRB-USDT,4,79.7097,-0.081
True,-3.0857802255902973,0.02762,0.01137,-0.00541,SNX-USDT,BEAMX-USDT,4,13.50638,0.887
True,-3.206869469092648,0.01959,0.65538,-0.14638,FXS-USDT,CAKE-USDT,4,21.14828,0.922
True,-3.116486108969952,0.02536,1.18386,-0.05103,1000FLOKI-USDT,MYRO-USDT,4,23.09738,0.972
True,-3.4801821714074443,0.00851,0.04373,-0.00161,WOO-USDT,BOME-USDT,4,26.33213,0.858
True,-4.1252456236621535,0.00088,1.10844,0.00208,XEM-USDT,GALA-USDT,4,9.7126,0.794
True,-3.1270984931486656,0.02461,0.00268,-0.00014,MINA-USDT,REEF-USDT,4,21.84985,0.849
True,-4.5043011430518085,0.00019,0.06638,-0.00837,ARB-USDT,REN-USDT,4,12.73699,0.915
True,-2.9700677939331372,0.03779,0.00543,0.00227,OP-USDT,CKB-USDT,4,29.36495,0.618
True,-3.1578725297357146,0.02256,0.00176,0.02006,SOL-USDT,GRT-USDT,4,27.88809,0.908
True,-3.272971130037787,0.01613,0.09853,-0.00931,BNT-USDT,REN-USDT,4,12.79508,0.895
True,-3.3005314496639886,0.01485,11.30067,-0.40997,MINA-USDT,APT-USDT,4,13.17184,0.888
True,-2.9171512568238778,0.04339,47.0512,-0.21045,XEM-USDT,ZETA-USDT,4,27.73737,0.489
True,-3.1725460813658417,0.02163,0.04658,-0.01807,BOND-USDT,CHZ-USDT,4,31.91856,0.798
True,-3.809287620155622,0.00281,1.00522,0.0078,OXT-USDT,1000LUNC-USDT,4,18.31368,0.76
True,-3.247302409461254,0.0174,3.9508,0.35423,PORTAL-USDT,GAL-USDT,4,24.75239,0.735
True,-4.28515706537361,0.00047,0.02907,-0.00437,RONIN-USDT,SKL-USDT,4,28.61233,0.904
True,-3.820591395429169,0.0027,0.0092,-0.00294,GAS-USDT,GALA-USDT,4,12.5601,0.752
True,-4.526215441516845,0.00018,2.32181,0.05861,OGN-USDT,BLUR-USDT,4,21.13126,0.876
True,-3.4549414813345787,0.00922,1.21174,0.07682,PORTAL-USDT,LQTY-USDT,4,22.28426,0.795
True,-2.9586476192950673,0.03894,44.72115,0.23496,RVN-USDT,ZETA-USDT,3,29.02552,0.354
True,-3.009442653879278,0.03402,1e-05,0.00627,MKR-USDT,RVN-USDT,3,22.15828,0.782
True,-3.269593141058783,0.01629,0.61442,0.15875,QTUM-USDT,WAVES-USDT,3,25.08654,0.79
True,-3.1974121195124545,0.02013,0.14868,0.27243,ATOM-USDT,ZETA-USDT,3,28.78606,0.339
True,-2.870199620960399,0.04892,0.14222,0.00032,ZIL-USDT,LEVER-USDT,3,32.08834,0.428
True,-3.5883003628045094,0.00599,3.80507,0.00226,IOST-USDT,T-USDT,3,28.95184,0.843
True,-2.961220895225044,0.03868,0.00688,0.00184,SNX-USDT,ONE-USDT,3,51.18113,0.84
True,-2.928447184226113,0.04214,75.57891,12.91158,APE-USDT,TRB-USDT,3,84.15443,-0.088
True,-3.5707981948844765,0.00634,14.03071,0.27225,ASTR-USDT,ZETA-USDT,3,26.92895,0.412
True,-3.0705103014976523,0.02881,19.29229,0.01529,KEY-USDT,DAR-USDT,2,22.48142,0.905
True,-3.186111565859974,0.0208,4.49699,0.17759,OGN-USDT,ENA-USDT,2,30.68852,0.803
True,-3.4903313659673225,0.00824,0.01166,-0.00245,MINA-USDT,KEY-USDT,2,23.7295,0.847
True,-3.041182864104219,0.03122,0.24355,-0.01228,MINA-USDT,RDNT-USDT,2,29.21471,0.885
True,-2.968732208783787,0.03792,1.22276,0.05888,MINA-USDT,LIT-USDT,2,20.87861,0.825
True,-3.6476858150029265,0.00491,0.20097,0.00124,USTC-USDT,XVG-USDT,2,10.56157,0.715
True,-3.0962738851386833,0.02683,1.01904,0.17803,TNSR-USDT,AGLD-USDT,2,26.63468,0.786
True,-3.15506774206694,0.02274,3.90236,-2.97437,DOT-USDT,INJ-USDT,2,33.20221,0.777
True,-2.9024947490202107,0.04506,0.60135,-0.04696,KNC-USDT,ENJ-USDT,2,57.13832,0.852
True,-2.942181272286531,0.04066,0.27704,-0.06449,STX-USDT,ONG-USDT,2,34.5492,0.767
True,-2.9015463373426185,0.04517,79.46468,0.00318,1000SATS-USDT,BEAMX-USDT,2,21.50174,0.865
True,-3.1755228795184722,0.02145,0.03253,-0.01553,ACE-USDT,DAR-USDT,2,33.38035,0.864
True,-2.9907981307644436,0.03576,0.03661,-0.00354,PORTAL-USDT,MEME-USDT,2,27.82851,0.722
True,-3.1505706564305718,0.02303,0.00937,-0.00259,BOND-USDT,MEME-USDT,2,25.39267,0.854
True,-2.9479718270577333,0.04005,89.18379,-12.39037,YGG-USDT,METIS-USDT,2,39.70023,0.878
True,-2.88700950819915,0.04688,1.28918,0.12786,BEL-USDT,GTC-USDT,2,20.68398,0.789
True,-3.215141035194209,0.01912,24.10135,-0.00453,HOT-USDT,IOTX-USDT,2,46.77091,0.837
True,-3.2284753710682783,0.01839,3.92303,-0.00044,REEF-USDT,STMX-USDT,2,22.31574,0.928
True,-3.086590478194613,0.02756,15.88898,0.44923,REZ-USDT,SAGA-USDT,2,25.50735,0.895
True,-3.6698860790746717,0.00456,0.51894,-0.00209,ASTR-USDT,ANKR-USDT,2,17.41047,0.904
True,-3.8424129023355493,0.0025,0.03165,-0.00178,STEEM-USDT,KEY-USDT,2,21.49202,0.717
True,-2.9403518714476244,0.04085,2.55971,0.38257,ADA-USDT,ZETA-USDT,2,30.22361,0.285
True,-3.8860441664418706,0.00214,0.00964,-0.02528,ZEC-USDT,CTSI-USDT,2,21.19507,0.905
True,-3.236199768161166,0.01798,0.26267,-0.06412,THETA-USDT,ZRX-USDT,2,54.61132,0.852
True,-3.063073317300786,0.02941,6.46014,-1.4406,YGG-USDT,UNFI-USDT,2,39.91023,0.866
True,-3.0224645369346406,0.03285,21.14232,1.46259,PERP-USDT,ZEC-USDT,2,31.51597,0.888
True,-2.925339820396073,0.04248,22.93407,56.79594,THETA-USDT,TRB-USDT,2,81.084,-0.111
True,-3.497287097147147,0.00806,0.17813,-0.5711,RNDR-USDT,FRONT-USDT,2,26.52622,0.723
True,-3.9372859032567513,0.00178,1293.18665,-15.80435,REN-USDT,METIS-USDT,2,15.05068,0.917
True,-3.0938926549859005,0.02701,0.01304,0.03327,ETC-USDT,POLYX-USDT,2,24.72978,0.882
True,-2.972616878355797,0.03753,5.18526,0.12664,SAND-USDT,WAVES-USDT,2,28.50059,0.81
True,-4.192364296548439,0.00068,2.98312,-0.03663,OGN-USDT,MAV-USDT,2,13.36925,0.928
True,-3.3153026279692193,0.01421,1.71451,-0.00338,TLM-USDT,MEME-USDT,2,20.60448,0.92
True,-3.600841542483399,0.00574,1.81529,0.20687,PORTAL-USDT,MANTA-USDT,2,17.79054,0.806
True,-2.967843190733804,0.03801,4.50958,-0.3818,LIT-USDT,BADGER-USDT,2,32.10155,0.909
True,-2.918890834633996,0.04319,2.35788,0.03192,REN-USDT,BIGTIME-USDT,2,11.24532,0.926
True,-3.695623682943822,0.00418,1.65184,0.00455,ZIL-USDT,GALA-USDT,2,12.52383,0.709
True,-2.9593136230126826,0.03887,3566.63011,3.96582,AMB-USDT,AVAX-USDT,2,27.14281,0.833
True,-3.0456487349370582,0.03085,4.34449,0.11658,OGN-USDT,MAGIC-USDT,2,20.816,0.926
True,-4.192937795001689,0.00068,0.01698,0.00346,AI-USDT,USTC-USDT,2,14.58235,0.677
True,-2.9654091074474067,0.03825,0.79948,-0.05515,ID-USDT,SEI-USDT,2,24.1572,0.747
True,-3.043225121819717,0.03105,0.29907,0.14943,API3-USDT,TNSR-USDT,2,21.50406,0.768
True,-3.513334078300651,0.00765,0.06616,0.0051,YGG-USDT,REN-USDT,2,9.57866,0.914
True,-3.259704080357328,0.01678,0.00322,-0.01451,ZEC-USDT,REN-USDT,2,9.87297,0.884
True,-3.117689554162983,0.02527,1.11564,-0.52353,DOT-USDT,AXS-USDT,2,26.20429,0.907
True,-3.1628118475620264,0.02224,1e-05,0.00032,AAVE-USDT,SPELL-USDT,2,54.39327,0.95
True,-3.2189023467659448,0.01892,0.8089,0.01292,CTSI-USDT,BIGTIME-USDT,2,17.74052,0.912
True,-4.501048613521814,0.0002,4.85581,0.17678,ADA-USDT,WAVES-USDT,2,20.46151,0.862
True,-4.247808591891493,0.00055,0.05236,0.0053,ID-USDT,GALA-USDT,2,11.26119,0.771
True,-2.932112159770941,0.04174,3.01842,0.02628,1000BONK-USDT,TOKEN-USDT,2,27.01663,0.912
True,-2.946548949019167,0.0402,0.00822,0.0008,CELO-USDT,STMX-USDT,2,17.52379,0.861
True,-3.0922470490939893,0.02713,0.10316,-0.01413,MAGIC-USDT,REN-USDT,2,12.2651,0.931
True,-2.961088835593113,0.03869,2.07563,0.74749,BAL-USDT,CYBER-USDT,2,29.67302,0.882
True,-3.2086080775057,0.01949,0.14935,-0.00936,COMBO-USDT,FLM-USDT,2,35.31313,0.793
True,-3.6040807909621893,0.00568,1.36165,0.0933,MATIC-USDT,SUI-USDT,2,29.99662,0.599
True,-2.941447653857977,0.04074,59.51294,44.294,LIT-USDT,TRB-USDT,1,83.46182,-0.094
True,-2.9795176566825603,0.03685,0.82253,2.40637,KSM-USDT,NMR-USDT,1,36.64675,0.786
True,-3.3648256823899927,0.01222,0.55457,-0.35752,DOT-USDT,ETHW-USDT,1,34.42471,0.807
True,-2.9949166381614227,0.03537,0.34409,0.29919,QTUM-USDT,ZETA-USDT,1,29.855,0.252
True,-3.6260269831515335,0.00528,0.07316,0.42369,NEO-USDT,ZETA-USDT,1,26.43893,0.38
True,-3.0355120042647643,0.03171,0.00046,0.27686,MKR-USDT,ZETA-USDT,1,27.73252,0.356
True,-2.916975512250379,0.04341,6.0912,-1.66486,KNC-USDT,LDO-USDT,0,24.34564,0.883
True,-2.9976395326027925,0.03512,0.56986,1.06411,BADGER-USDT,GAL-USDT,0,56.73689,0.671
True,-3.660842723938839,0.0047,0.01875,0.02671,BADGER-USDT,1000LUNC-USDT,0,16.93591,0.809
True,-2.961788445264359,0.03862,100.00034,-42.67131,KNC-USDT,ENS-USDT,0,26.89186,0.918
True,-4.781588178248584,6e-05,0.71013,0.38134,KNC-USDT,PORTAL-USDT,0,11.73089,0.75
True,-3.462718057621695,0.009,-0.08768,1.94197,BADGER-USDT,ZETA-USDT,0,24.40057,-0.103
True,-2.976730131842271,0.03713,0.02764,1.13421,AAVE-USDT,BAL-USDT,0,29.5502,0.946
True,-2.8679481203143804,0.0492,-1.70056,3.17918,PORTAL-USDT,LSK-USDT,0,32.31653,-0.46
True,-3.9151168532481018,0.00193,0.08846,0.21201,BADGER-USDT,LUNA2-USDT,0,6.63677,0.779
True,-4.6957492196807005,9e-05,0.00336,0.5031,AAVE-USDT,PORTAL-USDT,0,12.07049,0.738
True,-3.058171932055242,0.02981,29.22098,-0.15086,BOME-USDT,MYRO-USDT,0,20.16346,0.947
True,-3.1897715658814176,0.02058,-6.55401,1.63478,BOME-USDT,ZETA-USDT,0,27.52899,-0.152
True,-3.159759050922969,0.02244,0.0002,0.00749,AAVE-USDT,MEME-USDT,0,27.37302,0.916
True,-3.809386150588025,0.00281,0.10573,0.34847,BADGER-USDT,PORTAL-USDT,0,18.31685,0.72
True,-3.347330648781709,0.01289,0.00355,0.00631,BADGER-USDT,USTC-USDT,0,25.06782,0.544
True,-2.8900345380143135,0.04652,1478.14656,52.64209,RSR-USDT,BSV-USDT,0,29.76181,0.681
True,-3.013007022635221,0.0337,22.36908,8.89759,PORTAL-USDT,NMR-USDT,0,45.63688,0.544
True,-3.108859105170454,0.0259,8e-05,0.01465,AAVE-USDT,USTC-USDT,0,26.99427,0.461
True,-3.2102835025179495,0.0194,0.11102,-0.02715,PORTAL-USDT,REN-USDT,0,19.79432,0.748
True,-3.076008299013641,0.02838,0.00722,-0.00547,BADGER-USDT,MEME-USDT,0,27.27727,0.877
True,-3.0385135382991826,0.03145,-0.30325,3.12766,BADGER-USDT,LSK-USDT,0,34.40253,-0.394
True,-2.992870752983565,0.03557,0.10032,-0.30971,BADGER-USDT,TRU-USDT,0,24.15965,0.756
True,-3.1119194639037024,0.02568,0.00045,0.00171,BADGER-USDT,LEVER-USDT,0,31.03793,0.382
True,-3.9186044155903637,0.0019,0.08101,0.33187,BADGER-USDT,COMBO-USDT,0,19.64742,0.73
True,-3.7952326605151794,0.00296,0.04488,-0.04513,BADGER-USDT,DAR-USDT,0,32.71812,0.937
True,-3.072906208456547,0.02862,0.00301,0.03054,BADGER-USDT,GALA-USDT,0,17.8884,0.485
True,-3.038316935294708,0.03147,-2.22014,3.14452,KNC-USDT,LSK-USDT,0,29.99403,-0.523
True,-3.038257433424947,0.03147,0.01125,0.76208,BADGER-USDT,SFP-USDT,0,19.95367,0.173
True,-3.2453681030101786,0.0175,0.16164,0.40117,BADGER-USDT,TWT-USDT,0,23.92513,0.809
True,-4.279739499777464,0.00048,1.37913,3.5408,BADGER-USDT,XVS-USDT,0,14.91859,0.885
True,-4.610781352563738,0.00012,0.00464,0.17905,AAVE-USDT,KNC-USDT,0,11.91926,0.975
True,-3.4885531339365285,0.00829,0.03757,-0.03973,BADGER-USDT,CHZ-USDT,0,25.3165,0.793
True,-2.947809635261437,0.04006,0.02197,2.36191,AAVE-USDT,BADGER-USDT,0,30.77191,0.868
True,-2.87389108306258,0.04847,0.2377,0.17991,BADGER-USDT,ALICE-USDT,0,74.76146,0.866
True,-2.9963605642803253,0.03524,0.01439,0.01316,KNC-USDT,USTC-USDT,0,29.04844,0.447
True,-3.5922611866213257,0.00591,4.394,1.71701,KNC-USDT,FXS-USDT,0,23.31197,0.913
True,-5.788210648169608,0.0,0.41081,-0.042,KNC-USDT,CTSI-USDT,0,15.75694,0.97
True,-3.9707498163843225,0.00157,11.97801,-1.3458,PORTAL-USDT,CYBER-USDT,0,16.66602,0.79
True,-2.9309299250712884,0.04187,0.58003,0.52952,JOE-USDT,EOS-USDT,0,39.11596,0.438
True,-2.868237790642584,0.04917,0.0,9e-05,AAVE-USDT,1000SATS-USDT,0,65.34087,0.852
True,-3.591945906446638,0.00592,0.43967,0.32996,PORTAL-USDT,COMBO-USDT,0,18.8919,0.695
True,-2.9419153617787543,0.04069,0.05131,9.94492,AAVE-USDT,MOVR-USDT,0,40.90247,0.38
True,-3.2340792295847502,0.01809,0.41217,0.61192,JOE-USDT,PORTAL-USDT,0,24.314,0.214
True,-3.1221336765591543,0.02496,3.73362,-1.32491,KNC-USDT,ONDO-USDT,0,28.90011,0.853
True,-3.5790948296199283,0.00617,-0.76948,2.02418,KNC-USDT,ZETA-USDT,0,23.08179,-0.243
True,-3.3414256781738505,0.01313,0.00802,0.00272,KNC-USDT,STMX-USDT,0,39.53099,0.91
True,-3.7650233362841514,0.00329,0.90898,-0.35821,KNC-USDT,MYRO-USDT,0,33.25134,0.784
True,-3.4628824293912763,0.00899,0.39717,-0.12853,KNC-USDT,TOKEN-USDT,0,16.36323,0.909
True,-3.656786266056208,0.00476,1e-05,0.00111,AAVE-USDT,REEF-USDT,0,18.77699,0.943
True,-3.4886407765196075,0.00828,0.34737,-0.03018,KNC-USDT,BIGTIME-USDT,0,17.75978,0.927
True,-3.530954777846314,0.00723,0.10106,0.04763,KNC-USDT,1000LUNC-USDT,0,18.68733,0.863
True,-3.3152275641856157,0.01421,0.11887,-0.04358,KNC-USDT,1000BONK-USDT,0,23.61358,0.892
True,-3.543863741800708,0.00693,19.4472,5182.38129,AAVE-USDT,YFI-USDT,0,14.88812,0.923
True,-3.2569175751520176,0.01692,0.58279,0.40421,JOE-USDT,COMBO-USDT,0,28.66915,0.479
True,-2.9806201121512212,0.03674,0.0437,0.01638,JOE-USDT,XEM-USDT,0,24.05282,0.824
True,-2.8900864704181237,0.04651,-197.48349,202.96639,JOE-USDT,TRB-USDT,0,56.29672,-0.207
True,-3.7024400902099446,0.00408,0.04786,0.02052,JOE-USDT,GALA-USDT,0,13.93371,0.641
True,-3.092253080658209,0.02713,0.34258,0.53275,PORTAL-USDT,EOS-USDT,0,33.36578,0.584
True,-3.476924215687494,0.0086,0.09724,0.06138,JOE-USDT,HBAR-USDT,0,31.65143,0.514
True,-3.0306296539011193,0.03213,1.93754,1.46615,JOE-USDT,WAVES-USDT,0,40.65935,0.453
True,-2.8737991103687692,0.04848,-6.70614,6.62995,JOE-USDT,UMA-USDT,0,41.36061,-0.221
True,-3.4995344743386996,0.008,39.54494,20.46433,JOE-USDT,EGLD-USDT,0,16.52159,0.824
True,-3.5193362326410553,0.0075,0.00231,0.00257,JOE-USDT,LEVER-USDT,0,31.28677,0.255
True,-2.983691611060044,0.03645,15.85426,-7.59533,PORTAL-USDT,PENDLE-USDT,0,30.60411,0.69
True,-3.422901049863706,0.0102,1.96308,0.60545,JOE-USDT,ZETA-USDT,0,27.98936,0.489
True,-2.937985404395756,0.04111,82.06394,-48.67085,PORTAL-USDT,ENS-USDT,0,28.08865,0.764
True,-3.600828230557662,0.00575,5.40476,-2.36,PORTAL-USDT,LDO-USDT,0,19.24291,0.776
True,-3.076285665842285,0.02836,0.01106,0.01291,PORTAL-USDT,USTC-USDT,0,29.37166,0.434
True,-3.4165126254146205,0.01041,0.34246,-0.07098,PORTAL-USDT,CTSI-USDT,0,23.65287,0.749
True,-3.060826280886781,0.02959,12.5289,-3.38435,KNC-USDT,UNFI-USDT,0,54.62766,0.851
True,-3.479571124194852,0.00853,0.35139,0.38668,KNC-USDT,LUNA2-USDT,0,10.67338,0.722
True,-3.0593119595269305,0.02971,0.0003,0.27308,AAVE-USDT,HFT-USDT,0,30.20214,0.418
True,-3.377524473668291,0.01175,0.0001,0.00791,AAVE-USDT,TLM-USDT,0,19.7539,0.921
True,-3.0770659653923476,0.0283,0.02058,-1.23226,AAVE-USDT,EDU-USDT,0,30.67088,0.958
True,-3.2670540019516485,0.01642,0.13769,-0.0205,KNC-USDT,REN-USDT,0,7.8146,0.963
True,-3.0113381360429727,0.03385,0.01398,0.01525,KNC-USDT,ZIL-USDT,0,24.87101,0.834
True,-3.076945639435465,0.02831,0.23249,-0.03718,PORTAL-USDT,DAR-USDT,0,25.73238,0.779
True,-3.3134618383399657,0.01429,0.01455,0.01191,PORTAL-USDT,ZIL-USDT,0,21.09782,0.741
True,-2.9802747514655294,0.03678,11.36781,1.48695,KNC-USDT,CYBER-USDT,0,31.31023,0.842
True,-3.2623027294000755,0.01665,33.59804,9.60197,KNC-USDT,KSM-USDT,0,23.97508,0.886
True,-3.248522717139102,0.01734,180.8186,-43.98581,KNC-USDT,METIS-USDT,0,41.15453,0.91
True,-4.032623153065718,0.00125,0.41162,0.43736,KNC-USDT,COMBO-USDT,0,18.70818,0.72
True,-3.060162061180411,0.02965,0.40912,0.56285,KNC-USDT,EOS-USDT,0,30.30615,0.796
True,-3.499648884441764,0.008,0.24281,0.19128,KNC-USDT,SXP-USDT,0,21.62392,0.923
True,-2.8919072802166763,0.0463,20.55831,-7.18729,KNC-USDT,PENDLE-USDT,0,21.50633,0.925
True,-4.21163427269902,0.00063,1.34131,0.24742,KNC-USDT,LQTY-USDT,0,17.31318,0.959
True,-3.011956485488347,0.03379,7.15655,3.06143,KNC-USDT,AXS-USDT,0,29.54497,0.926
True,-3.030065593582407,0.03218,16.59033,19.41277,KNC-USDT,DASH-USDT,0,29.6254,0.89
True,-3.057866876766867,0.02983,45.28953,79.71601,KNC-USDT,TRB-USDT,0,77.25358,-0.191
True,-3.261442447258096,0.01669,0.98282,0.07691,KNC-USDT,OMG-USDT,0,24.30807,0.963
True,-2.8781729751984,0.04795,0.00563,0.02266,KNC-USDT,CELR-USDT,0,33.35199,0.275
True,-3.15367168535449,0.02283,0.61851,0.07089,KNC-USDT,CRV-USDT,0,20.41165,0.961
True,-3.3904910961013424,0.01129,0.01769,0.03301,KNC-USDT,GALA-USDT,0,15.86874,0.522
True,-3.221002680652823,0.0188,0.60538,0.57566,KNC-USDT,XTZ-USDT,0,23.64148,0.889
True,-3.110157568636379,0.02581,0.0891,0.75738,KNC-USDT,SFP-USDT,0,19.29798,0.202
True,-3.3791311885625954,0.01169,6.96429,5.36322,KNC-USDT,XVS-USDT,0,21.58802,0.825
True,-3.262495343572457,0.01664,4.76279,36.75912,KNC-USDT,EGLD-USDT,0,25.05834,0.293
True,-2.9726712622790266,0.03753,0.83429,0.01451,BOME-USDT,1000SHIB-USDT,0,24.41414,0.833
True,-3.455172764665944,0.00922,2.69522,1.71673,KNC-USDT,MASK-USDT,0,23.87877,0.926
True,-3.2387787183517114,0.01785,0.40981,0.28784,KNC-USDT,STORJ-USDT,0,28.33815,0.892
True,-3.2074176599617363,0.01956,0.00037,0.06639,AAVE-USDT,OXT-USDT,0,21.17406,0.854
True,-3.5396153813847797,0.00703,0.00123,0.00012,KNC-USDT,SPELL-USDT,0,22.80447,0.955
True,-3.9102688368278655,0.00196,0.11253,0.02501,KNC-USDT,FLM-USDT,0,18.58045,0.958
True,-3.3663375431582363,0.01216,0.00195,0.00251,KNC-USDT,LEVER-USDT,0,30.93969,0.268
True,-3.6473590672001523,0.00492,44414.69381,429.57251,BOME-USDT,DEFI-USDT,0,20.83137,0.9
True,-3.119841204353143,0.02512,0.00021,-0.80011,YFI-USDT,OMG-USDT,0,15.89254,0.933
True,-4.3627012963538006,0.00035,3.39737,0.06893,BOME-USDT,1000LUNC-USDT,0,10.94085,0.894
True,-2.905997454570782,0.04466,3e-05,0.02357,AAVE-USDT,CELR-USDT,0,33.26246,0.274
True,-3.709415669240126,0.00398,0.00491,0.22149,AAVE-USDT,OMG-USDT,0,20.34062,0.963
True,-3.889268963184015,0.00212,0.06768,0.43808,BAL-USDT,COMBO-USDT,0,18.95973,0.729
True,-3.254155262533958,0.01706,-0.15704,0.90349,BAL-USDT,BLZ-USDT,0,28.82029,-0.651
True,-3.2762186616818925,0.01598,0.0768,0.52853,BAL-USDT,EOS-USDT,0,27.02648,0.801
True,-2.9720173770200673,0.03759,0.04112,0.1873,BAL-USDT,SXP-USDT,0,22.70773,0.911
True,-4.282183696404341,0.00048,3.62008,-8.0333,BAL-USDT,PENDLE-USDT,0,17.47782,0.911
True,-3.8115317982495083,0.00279,0.23176,0.20851,BAL-USDT,LQTY-USDT,0,18.36839,0.953
True,-3.2373323391272106,0.01792,0.11013,-0.08729,BAL-USDT,ENJ-USDT,0,61.07482,0.86
True,-3.991504782914066,0.00146,-0.4463,3.43939,BAL-USDT,LSK-USDT,0,20.42118,-0.579
True,-4.066527796597541,0.0011,0.00307,0.16312,AAVE-USDT,CRV-USDT,0,21.66053,0.946
True,-3.091901361553509,0.02716,0.00256,0.01248,BAL-USDT,USTC-USDT,0,27.99086,0.425
True,-4.168990761294351,0.00074,18.00803,-48.25388,BAL-USDT,ENS-USDT,0,14.52132,0.951
True,-4.460590637836051,0.00023,0.11513,0.38857,BAL-USDT,PORTAL-USDT,0,13.28499,0.788
True,-3.212192526546267,0.01929,0.00453,-0.0049,BAL-USDT,BOME-USDT,0,31.24876,0.769
True,-2.9271246544267795,0.04228,0.07851,0.0106,HFT-USDT,ORBS-USDT,0,19.63367,0.862
True,-2.915543129831598,0.04357,0.1213,0.00896,HFT-USDT,ANKR-USDT,0,33.64063,0.732
True,-2.8959268185425144,0.04582,2.29329,-0.15767,HFT-USDT,GLM-USDT,0,32.96402,0.689
True,-3.4801424774418113,0.00851,78.0784,16.15578,HFT-USDT,EGLD-USDT,0,16.30008,0.814
True,-3.4250401864368505,0.01013,5.87388,8.37506,BAL-USDT,KSM-USDT,0,23.13866,0.887
True,-3.6000868068439082,0.00576,0.02307,-0.02186,BAL-USDT,REN-USDT,0,9.10282,0.94
True,-3.8085198503762707,0.00282,0.78852,1.48182,BAL-USDT,FXS-USDT,0,18.37766,0.884
True,-3.0296364209214555,0.03222,0.27153,82.19303,AAVE-USDT,TRB-USDT,0,76.75081,-0.196
True,-3.4390265889802456,0.0097,0.00022,0.00287,BAL-USDT,LEVER-USDT,0,30.91559,0.217
True,-2.957238726841046,0.03909,0.01824,0.02616,BAL-USDT,FLM-USDT,0,30.8962,0.936
True,-3.5187836576962996,0.00752,0.02238,2.32155,AAVE-USDT,FXS-USDT,0,19.92037,0.911
True,-2.863909632318762,0.04971,0.07074,0.27621,BAL-USDT,STORJ-USDT,0,30.40025,0.863
