is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-3.5202970676006435,0.00748,0.02809,0.03387,SOL-USDT,CRV-USDT,86,341.36759
True,-3.221673629881247,0.01876,0.0441,-0.0225,ANT-USDT,GALA-USDT,86,213.70756
True,-4.720949851910044,8e-05,0.34804,0.09338,FIL-USDT,GTC-USDT,86,110.78148
True,-3.1625741113987806,0.02226,347.37358,24.87461,ATA-USDT,AAVE-USDT,86,205.20716
True,-2.870124773330663,0.04893,0.00093,-0.06283,ETH-USDT,KNC-USDT,86,580.8347
True,-2.910268730220972,0.04417,22.95771,-5.09559,LIT-USDT,AR-USDT,86,237.39662
True,-4.230195244197396,0.00059,0.29384,0.27084,HNT-USDT,ALICE-USDT,86,153.90075
True,-4.387422138028158,0.00031,4.7847,0.61045,AUDIO-USDT,MASK-USDT,86,438.70555
True,-3.5617444796541484,0.00654,0.04892,-0.00366,FIL-USDT,AUDIO-USDT,86,168.59703
True,-3.126897576542746,0.02463,0.16829,0.11986,RUNE-USDT,SXP-USDT,85,605.00296
True,-4.354025161451582,0.00036,4.75587,4.09745,FIL-USDT,SOL-USDT,85,158.1353
True,-4.165505601295739,0.00075,0.00085,0.00478,AXS-USDT,CELR-USDT,85,163.32529
True,-3.7993319004629607,0.00291,21.29916,0.71984,KLAY-USDT,HNT-USDT,85,240.62586
True,-4.117573984567387,0.00091,0.01076,-0.00056,ADA-USDT,REEF-USDT,85,259.35856
True,-3.1898182906794195,0.02058,0.02123,0.009,RUNE-USDT,SKL-USDT,85,180.04458
True,-7.289748575343317,0.0,1.61876,-0.70174,BAND-USDT,MASK-USDT,85,201.13827
True,-2.9194787855912256,0.04313,5.62516,0.33207,LRC-USDT,RUNE-USDT,85,495.67125
True,-2.972813193380572,0.03751,1.991,0.11939,OCEAN-USDT,TOMO-USDT,85,233.13238
True,-4.138510902506902,0.00084,365.59099,3.3248,PEOPLE-USDT,ATOM-USDT,85,214.00143
True,-3.4031334580664465,0.01085,20.64465,0.27022,ADA-USDT,NEO-USDT,85,258.15268
True,-3.751992917544159,0.00344,0.00182,-0.12215,MKR-USDT,XTZ-USDT,85,166.1127
True,-3.8985047366142775,0.00205,2.59094,0.09719,ATA-USDT,STORJ-USDT,84,115.62279
True,-3.7801409435308493,0.00312,15.16508,-7.94056,NEO-USDT,BCH-USDT,84,205.99188
True,-4.1105199432453166,0.00093,0.11244,0.0652,QTUM-USDT,SFP-USDT,84,265.64888
True,-5.0125899363019135,2e-05,7.20214,0.09406,XEM-USDT,SFP-USDT,84,215.50062
True,-4.620630251354314,0.00012,0.85125,0.00577,IOTX-USDT,ANKR-USDT,84,106.6401
True,-3.0173946223717687,0.0333,150.37953,-3575.51002,AAVE-USDT,YFI-USDT,84,258.64599
True,-2.883074907155584,0.04735,20.62281,0.00925,DENT-USDT,RVN-USDT,84,346.45066
True,-4.45389666988472,0.00024,0.018,-0.00296,OMG-USDT,IOTX-USDT,84,122.48133
True,-3.9263215885846128,0.00185,35.24243,-1.75745,BAT-USDT,LPT-USDT,84,124.95921
True,-4.9134577684872776,3e-05,0.00028,0.00283,KSM-USDT,CELR-USDT,84,94.82391
True,-3.5795529920657585,0.00616,3e-05,-0.00323,MKR-USDT,VET-USDT,84,290.94192
True,-3.822401677050327,0.00269,113907.86531,-91.03011,STMX-USDT,DEFI-USDT,84,139.64921
True,-3.3369411579556187,0.01331,15.75548,-0.0436,PEOPLE-USDT,AUDIO-USDT,84,281.79215
True,-3.42479060472494,0.01014,89.73553,27.90522,THETA-USDT,BCH-USDT,84,236.22453
True,-3.042430013839385,0.03112,1.44481,-0.48723,NEAR-USDT,WAVES-USDT,84,745.8277
True,-7.811716197027623,0.0,1.14801,0.08586,KLAY-USDT,SXP-USDT,84,147.98661
True,-3.011467686911861,0.03384,0.01296,-0.00011,BAT-USDT,REEF-USDT,84,308.11721
True,-4.408060770169105,0.00029,0.21217,0.41868,NEAR-USDT,THETA-USDT,84,238.72247
True,-4.835991916646798,5e-05,0.40147,-0.1311,MTL-USDT,ZRX-USDT,84,159.06193
True,-4.405801043045289,0.00029,3.08101,0.06031,GRT-USDT,SXP-USDT,84,157.43794
True,-3.756233622815676,0.00339,1.14794,0.05008,BAKE-USDT,ALGO-USDT,84,331.28731
True,-3.2900061067711808,0.01533,0.07255,0.04329,SUSHI-USDT,REN-USDT,84,313.71665
True,-5.359798769822576,0.0,0.11242,-0.26072,ATOM-USDT,CRV-USDT,83,283.2884
True,-3.8973766308615905,0.00205,0.19767,-0.7675,ZEN-USDT,GTC-USDT,83,153.63988
True,-4.171698228264489,0.00074,0.08476,0.07748,GTC-USDT,BAKE-USDT,83,258.38858
True,-3.7574980598952,0.00337,0.02642,0.01358,GTC-USDT,HBAR-USDT,83,217.14979
True,-4.056007075964191,0.00114,0.06694,0.00693,DYDX-USDT,ALPHA-USDT,83,195.65069
True,-3.470273255043338,0.00878,1851.99076,-83.38082,ADA-USDT,DEFI-USDT,83,355.81611
True,-3.492774184575402,0.00817,0.06848,0.03209,LINK-USDT,STORJ-USDT,83,271.58633
True,-4.546837126517042,0.00016,3.98832,0.17318,BAT-USDT,XTZ-USDT,83,133.67055
True,-3.379558346768828,0.01168,0.17793,-0.00018,VET-USDT,REEF-USDT,83,273.87193
True,-5.453385282794093,0.0,0.00137,-0.00181,DOT-USDT,LINA-USDT,83,165.85681
True,-4.063332634263386,0.00111,0.06197,-0.93729,COMP-USDT,GTC-USDT,83,176.41542
True,-3.87868912623597,0.0022,6.85887,0.1843,AUDIO-USDT,ALICE-USDT,82,207.22232
True,-3.5754352950686994,0.00625,7.41521,2.46793,SUSHI-USDT,AR-USDT,82,140.90709
True,-3.458773440246797,0.00911,62.88159,0.12424,VET-USDT,KAVA-USDT,82,238.07854
True,-3.1971177309136634,0.02015,1190.31678,-4.37941,PEOPLE-USDT,AVAX-USDT,82,247.29739
True,-3.819764851780962,0.00271,35.01382,25.53784,BAND-USDT,AAVE-USDT,82,257.72324
True,-4.51790431998012,0.00018,0.87719,0.16591,CELO-USDT,CRV-USDT,82,227.13155
True,-5.087495608988919,1e-05,0.00344,-1.14077,MKR-USDT,ANT-USDT,82,196.82035
True,-3.4211295377340787,0.01026,0.00491,0.00697,ETC-USDT,NKN-USDT,82,602.73221
True,-3.8713531243835746,0.00226,3.19988,-0.00048,PEOPLE-USDT,HBAR-USDT,82,185.98609
True,-3.4434333537472273,0.00956,42.17382,0.5684,PEOPLE-USDT,XTZ-USDT,82,188.54488
True,-4.817281734757849,5e-05,17.98222,-122.0627,DASH-USDT,DEFI-USDT,81,269.90118
True,-4.509053379975618,0.00019,187.18229,-0.47692,IOST-USDT,OMG-USDT,81,123.81862
True,-4.122692663057983,0.00089,58.23312,2.81542,CTSI-USDT,ATOM-USDT,81,238.09459
True,-3.8573331689737245,0.00237,18482.96662,-71.63191,XEM-USDT,DEFI-USDT,81,223.41254
True,-3.0672231659066114,0.02908,42.57429,-0.42754,OGN-USDT,FIL-USDT,81,472.58095
True,-3.6634382925991282,0.00466,1.36169,-2.63152,NEO-USDT,LPT-USDT,81,194.42083
True,-3.6282296549133988,0.00524,0.86517,0.02994,LRC-USDT,ALGO-USDT,81,164.25454
True,-4.0653379459436225,0.0011,0.01236,-0.00544,SNX-USDT,VET-USDT,81,189.94467
True,-3.1784600652054733,0.02127,40.22539,-0.06653,DGB-USDT,ALGO-USDT,81,343.39701
True,-3.635688881330675,0.00511,0.0011,0.00043,BAND-USDT,HOT-USDT,81,206.3716
True,-5.104262770948279,1e-05,0.00421,-0.00568,LINK-USDT,PEOPLE-USDT,81,148.33416
True,-4.293757121365112,0.00046,975.79645,2038.14447,FIL-USDT,YFI-USDT,81,124.48179
True,-3.593858374812537,0.00588,4.2977,-1.10635,SNX-USDT,NEO-USDT,81,224.90714
True,-3.8666575966496386,0.00229,0.40307,-0.00285,RVN-USDT,LINA-USDT,81,251.22331
True,-4.5827254086739275,0.00014,31.41084,2.5415,IOTA-USDT,ATOM-USDT,81,176.55987
True,-4.063369369552765,0.00111,1.1282,-0.05741,COTI-USDT,GALA-USDT,81,219.95565
True,-3.118585326912453,0.02521,28.20467,1.92577,ATA-USDT,BAL-USDT,81,341.8878
True,-3.2185998601959303,0.01893,0.00244,0.00491,ATOM-USDT,ANKR-USDT,81,274.13326
True,-4.000060793638995,0.00141,0.00073,0.0052,DASH-USDT,1000XEC-USDT,81,149.41958
True,-4.112520618683058,0.00092,0.00131,-0.02919,ZEC-USDT,SKL-USDT,81,179.93828
True,-4.7085360858591425,8e-05,5.57952,-0.2974,IOTA-USDT,SUSHI-USDT,81,186.04268
True,-3.5763621837024226,0.00623,8.05841,1.90756,THETA-USDT,ATOM-USDT,81,260.04492
True,-3.8995235035996254,0.00204,0.14653,-0.04158,BAND-USDT,OCEAN-USDT,81,182.05434
True,-3.7190514831050847,0.00385,175.01208,-18.62232,ADA-USDT,EGLD-USDT,81,253.90909
True,-3.918584168787877,0.0019,0.00213,-0.0009,SNX-USDT,REEF-USDT,81,274.39092
True,-2.979757299245371,0.03683,1.35932,1.41581,DOT-USDT,ATOM-USDT,81,334.12556
True,-3.07916478009998,0.02813,6487.25083,6071.52103,SNX-USDT,BTC-USDT,80,312.2322
True,-3.5148094773745955,0.00761,9.29399,-1.51092,ANT-USDT,AXS-USDT,80,216.03452
True,-3.579767838148292,0.00616,0.02285,0.03008,FIL-USDT,CHR-USDT,80,153.38441
True,-3.507372953353252,0.0078,1.59161,0.34662,ICX-USDT,LIT-USDT,80,312.64364
True,-5.809436302888071,0.0,0.06453,0.01858,THETA-USDT,NKN-USDT,80,74.83388
True,-3.2838748415543066,0.01561,13.96765,-0.59699,SXP-USDT,WAVES-USDT,80,620.63436
True,-3.7075877283755996,0.00401,0.00887,-0.16106,COMP-USDT,AUDIO-USDT,80,145.64921
True,-3.694008539526716,0.0042,1.10715,0.04603,SKL-USDT,NKN-USDT,80,229.86808
True,-3.2789926960831384,0.01584,3274.1989,201.71841,OGN-USDT,DEFI-USDT,80,357.91743
True,-3.472674863861467,0.00872,0.00847,0.00077,OGN-USDT,HOT-USDT,80,298.79658
True,-3.195185887796157,0.02027,185.01707,-4.86896,BLZ-USDT,LPT-USDT,80,228.30484
True,-2.937092495040444,0.0412,0.30968,-0.45077,DOT-USDT,DYDX-USDT,80,268.75456
True,-4.841910949488199,5e-05,0.42691,-0.03212,LRC-USDT,GRT-USDT,80,149.10715
True,-3.3738207083725804,0.01188,0.129,0.02065,LIT-USDT,FLM-USDT,80,203.30937
True,-4.945509512823326,3e-05,0.10929,0.21219,ETC-USDT,ANT-USDT,80,391.9536
True,-3.2680903693677306,0.01637,1.04524,0.45722,THETA-USDT,KAVA-USDT,80,322.92186
True,-3.781899078009107,0.0031,1.07323,-0.08002,BAT-USDT,ICX-USDT,80,148.32932
True,-3.3872021798944942,0.0114,0.14249,0.00678,CHR-USDT,IOTX-USDT,80,166.59
True,-3.493268293786409,0.00816,0.39747,0.04566,CELO-USDT,SXP-USDT,80,236.99971
True,-3.286122608687602,0.01551,0.27775,-0.05146,LIT-USDT,CTSI-USDT,80,231.5731
True,-3.1103053661211826,0.0258,0.52744,-0.0147,SNX-USDT,KNC-USDT,80,476.56504
True,-3.496797324525331,0.00807,1.8065,0.17018,BAT-USDT,LIT-USDT,80,281.47749
True,-3.184101426792995,0.02092,5.26211,0.53684,CELO-USDT,WAVES-USDT,80,768.67204
True,-4.433624048277116,0.00026,242.91224,-9.67316,COTI-USDT,AXS-USDT,79,172.3747
True,-3.3586132789811654,0.01245,120.4807,-1.92666,HBAR-USDT,HNT-USDT,79,187.78194
True,-3.3712946478718333,0.01198,0.34278,-0.16129,SNX-USDT,1INCH-USDT,79,256.76956
True,-3.6474604110822932,0.00492,0.75874,0.00658,OGN-USDT,ALPHA-USDT,79,417.89354
True,-3.658330271552852,0.00474,0.0283,-0.03783,DOT-USDT,CHR-USDT,79,178.91412
True,-4.2507582190152435,0.00054,7124.12133,-12.14748,DGB-USDT,EGLD-USDT,79,160.96616
True,-5.2034054120714055,1e-05,12.52427,-0.28156,COTI-USDT,CRV-USDT,79,200.58558
True,-3.8256240971642144,0.00266,22.41622,4.12002,LRC-USDT,ATOM-USDT,79,274.88003
True,-3.9330325889566864,0.0018,0.11854,0.044,SUSHI-USDT,OCEAN-USDT,79,164.16219
True,-4.733454456586962,7e-05,0.00284,-0.00067,ATOM-USDT,IOTX-USDT,79,180.97435
True,-3.630831134320389,0.0052,0.0041,-0.03969,COMP-USDT,CHR-USDT,79,187.56363
True,-4.105878702091583,0.00095,6.87746,3.22375,SAND-USDT,LPT-USDT,79,126.25048
True,-3.2656738288663623,0.01648,47.6625,-24.41882,BAND-USDT,KSM-USDT,79,294.36915
True,-5.038760247769215,2e-05,0.02305,0.07758,AXS-USDT,SXP-USDT,79,141.09857
True,-3.907618419227437,0.00198,4.26099,10.90307,AR-USDT,EGLD-USDT,79,190.19798
True,-3.7552781782903346,0.0034,0.00022,0.00038,ETC-USDT,REEF-USDT,79,655.30175
True,-5.07260041682483,2e-05,0.06215,-0.09329,NEO-USDT,TOMO-USDT,79,145.79996
True,-3.651613938311033,0.00485,0.07155,-0.10559,BAL-USDT,ALGO-USDT,79,337.02791
True,-3.7711547080972645,0.00322,0.00471,-0.00419,BAL-USDT,PEOPLE-USDT,79,238.43873
True,-3.7461646697475954,0.00351,1.32922,-0.04005,ATA-USDT,CHR-USDT,78,142.93007
True,-5.472199042376957,0.0,0.06152,0.01376,KLAY-USDT,IOTX-USDT,78,148.49828
True,-3.6405816578365564,0.00503,0.16676,0.01571,TOMO-USDT,NKN-USDT,78,139.23736
True,-4.77018904637831,6e-05,0.01115,0.00294,SUSHI-USDT,CELR-USDT,78,138.1381
True,-4.239842155195181,0.00056,2320.48567,-4.59246,LINA-USDT,AXS-USDT,78,217.73768
True,-3.2185650088391724,0.01893,1.14375,-0.38232,LIT-USDT,C98-USDT,78,310.1697
True,-4.592459733242608,0.00013,0.5763,-0.04646,ICX-USDT,GRT-USDT,78,100.95696
True,-4.778595372443771,6e-05,15.44226,0.00716,HOT-USDT,1000XEC-USDT,78,69.35785
True,-3.1881099443400682,0.02068,0.41072,0.00171,BLZ-USDT,ZIL-USDT,78,549.54529
True,-3.128004448447596,0.02455,25.3873,14.45243,DYDX-USDT,EGLD-USDT,78,272.01907
True,-4.660998391460824,0.0001,0.14747,0.03737,CELO-USDT,CHR-USDT,78,125.15254
True,-2.94376355819474,0.04049,0.17701,-0.02543,MANA-USDT,GRT-USDT,78,266.4604
True,-4.028993489409228,0.00127,21.55238,0.16549,RVN-USDT,LIT-USDT,78,224.87664
True,-3.0128765545967995,0.03371,0.00963,0.02839,NEO-USDT,FLM-USDT,78,342.16362
True,-3.5266290037591776,0.00733,291.64102,-159.14012,QTUM-USDT,DEFI-USDT,78,187.6291
True,-3.805508327757261,0.00285,0.66435,-0.0454,CTSI-USDT,GALA-USDT,78,213.16057
True,-5.532338173535993,0.0,1.24739,0.16265,CELO-USDT,SUSHI-USDT,78,163.1922
True,-3.0038677804810248,0.03453,0.02948,0.00165,OGN-USDT,RSR-USDT,78,563.21624
True,-3.3857503680467422,0.01145,119.2223,-0.53691,PEOPLE-USDT,ALICE-USDT,78,192.13295
True,-3.9797469060068136,0.00152,7.47022,-2.11559,GTC-USDT,AXS-USDT,78,143.82738
True,-3.2089559000421892,0.01947,0.01168,0.06876,COMP-USDT,1INCH-USDT,78,171.74342
True,-3.4622414340798127,0.00901,0.18217,0.02406,STORJ-USDT,FLM-USDT,78,166.16669
True,-4.562815616979271,0.00015,1.05082,-0.05863,LRC-USDT,AUDIO-USDT,78,144.40613
True,-3.0915913751440947,0.02718,15.42071,0.26543,NKN-USDT,KAVA-USDT,78,331.28119
True,-3.3761526889892997,0.0118,0.31878,0.00741,ZRX-USDT,NKN-USDT,78,238.83782
True,-4.40488216172881,0.00029,0.00679,0.00166,SAND-USDT,LINA-USDT,78,211.35068
True,-3.8925670343602947,0.00209,3.42775,0.22108,ATA-USDT,LIT-USDT,78,209.52451
True,-4.376578746398649,0.00033,0.11358,0.00402,GRT-USDT,CELR-USDT,78,149.17621
True,-3.7595970020877796,0.00335,0.00382,-0.00628,AAVE-USDT,ZRX-USDT,78,154.40035
True,-3.601756425042573,0.00573,2.00401,0.18506,OGN-USDT,STORJ-USDT,78,293.57439
True,-3.7305391574952678,0.0037,0.01618,-0.00853,SNX-USDT,ANKR-USDT,77,155.69408
True,-4.063220638827716,0.00111,21.84987,-0.6162,REN-USDT,ALICE-USDT,77,199.05718
True,-3.408023840308299,0.01069,31.46047,3.91923,BAKE-USDT,ATOM-USDT,77,391.37941
True,-2.9481058215881326,0.04003,0.18414,0.01885,AUDIO-USDT,HBAR-USDT,77,277.06587
True,-3.6872107828040246,0.0043,0.28927,-0.0143,THETA-USDT,ALGO-USDT,77,258.80239
True,-5.170197575398066,1e-05,4090.50602,7.47973,DGB-USDT,DASH-USDT,77,149.42721
True,-3.922175371302777,0.00188,3.47469,12.67666,AR-USDT,COMP-USDT,77,136.2068
True,-4.09276159284425,0.001,148.1361,-0.25849,CELR-USDT,ALICE-USDT,77,142.77002
True,-3.9207746571946136,0.00189,0.00056,-0.00117,ETC-USDT,LINA-USDT,77,725.84439
True,-3.479563848644569,0.00853,0.29727,0.00366,PEOPLE-USDT,DGB-USDT,77,243.33961
True,-4.074053818236351,0.00107,0.69808,-0.00832,IOTA-USDT,OCEAN-USDT,77,133.73152
True,-4.225238913688479,0.0006,18.85733,-0.05671,IOST-USDT,OGN-USDT,77,188.71112
True,-3.6689328839443607,0.00457,126.07768,-0.06759,IOST-USDT,XTZ-USDT,77,201.75713
True,-5.725512679018572,0.0,0.15226,0.01,SXP-USDT,HBAR-USDT,77,115.89472
True,-3.2210780610794143,0.0188,0.00414,-0.0247,SOL-USDT,GRT-USDT,77,161.65101
True,-4.206387089242684,0.00064,2.7288,-8.34018,ZEN-USDT,SOL-USDT,77,129.55032
True,-3.0563058314933005,0.02996,0.22183,4.25398,SOL-USDT,ATOM-USDT,77,373.7141
True,-3.961694733811789,0.00162,4.36108,0.4145,IOTA-USDT,BAND-USDT,77,231.29726
True,-3.4850023056005823,0.00838,0.27206,0.0049,BAT-USDT,NKN-USDT,76,133.17549
True,-3.718555358826905,0.00386,0.20054,0.02741,ENJ-USDT,REN-USDT,76,210.90554
True,-3.073213828011975,0.0286,0.10035,0.00077,OGN-USDT,CELR-USDT,76,417.59756
True,-4.53245267821083,0.00017,0.29758,0.01884,ENJ-USDT,CHR-USDT,76,108.14424
True,-3.0166186989952655,0.03337,0.8594,0.10206,OGN-USDT,ONT-USDT,76,372.69367
True,-3.110917548821041,0.02576,8.44377,0.49671,OGN-USDT,OMG-USDT,76,321.73175
True,-5.328225485355556,0.0,2132.00985,-0.20163,DENT-USDT,ANT-USDT,76,163.15585
True,-3.5235948886594732,0.0074,1.38526,13.47448,SOL-USDT,EGLD-USDT,76,253.14935
True,-3.411652179342028,0.01057,379.76756,31.79478,OMG-USDT,DEFI-USDT,76,177.01491
True,-4.741217260412175,7e-05,0.04518,0.00361,AUDIO-USDT,CELR-USDT,76,146.02856
True,-6.049904114933405,0.0,0.20044,0.07752,CELO-USDT,BAKE-USDT,76,165.82659
True,-3.626284563830974,0.00528,2.34139,0.00481,LINA-USDT,PEOPLE-USDT,76,163.08968
True,-2.947010816430933,0.04015,0.53006,0.07561,LIT-USDT,ADA-USDT,76,421.37792
True,-3.1864113360654573,0.02078,10.54023,-0.07086,VET-USDT,OCEAN-USDT,76,215.89283
True,-3.617118491561617,0.00544,59.77251,12.46732,MANA-USDT,EGLD-USDT,76,265.93084
True,-3.780387062967123,0.00311,0.01661,0.00939,CELO-USDT,PEOPLE-USDT,76,195.22516
True,-3.754608420625447,0.00341,144.65755,11.35246,KLAY-USDT,KSM-USDT,76,409.72482
True,-3.176738878232481,0.02137,0.81371,0.00968,CTSI-USDT,REN-USDT,76,325.18094
True,-3.212033700362218,0.0193,7.00919,26.88791,ZEN-USDT,BCH-USDT,76,210.426
True,-3.11771792560361,0.02527,1520.1169,-2.31419,RSR-USDT,HNT-USDT,76,282.68986
True,-2.9803613424304363,0.03677,0.00463,0.04615,ZEN-USDT,FLM-USDT,76,248.09243
True,-5.319151880100386,0.0,0.05392,0.07275,BAL-USDT,SFP-USDT,76,183.4365
True,-3.0249647430146585,0.03263,0.05098,-0.02399,OMG-USDT,HBAR-USDT,76,198.28645
True,-4.906933099791894,3e-05,1.63313,0.39369,CELO-USDT,ANT-USDT,76,156.52093
True,-4.635052772360801,0.00011,0.18905,-0.00023,IOST-USDT,HOT-USDT,76,108.13679
True,-4.215405610501723,0.00062,0.00052,0.00217,ZEN-USDT,DGB-USDT,76,153.48491
True,-2.9450209333196247,0.04036,0.74005,0.04317,OGN-USDT,ATA-USDT,76,400.79054
True,-4.973450440136236,3e-05,1.73262,0.20623,C98-USDT,CRV-USDT,76,234.56332
True,-3.5326712534772113,0.00719,50.02472,-0.03525,HOT-USDT,HBAR-USDT,76,216.31269
True,-3.5174910081343413,0.00755,5.83576,-0.00398,PEOPLE-USDT,ALPHA-USDT,76,234.82548
True,-3.4882235178854084,0.00829,0.37713,0.03621,OGN-USDT,NKN-USDT,76,339.92332
True,-3.685569393807745,0.00432,0.01295,0.02495,LINK-USDT,FLM-USDT,75,222.595
True,-3.5859906019911545,0.00603,7.34371,-17.78485,LINK-USDT,SOL-USDT,75,342.8601
True,-4.588820940784861,0.00014,0.22422,0.02527,LRC-USDT,COTI-USDT,75,161.81179
True,-4.165230917039275,0.00075,0.15338,-0.00548,ONT-USDT,ANKR-USDT,75,79.54334
True,-4.769631702485354,6e-05,0.00376,-0.00146,QTUM-USDT,DGB-USDT,75,119.1439
True,-5.476855763434276,0.0,13.18096,-0.09237,XEM-USDT,TOMO-USDT,75,112.11787
True,-3.365708271738995,0.01218,0.00351,-1.28356,MKR-USDT,DYDX-USDT,75,276.27934
True,-3.2890475897435807,0.01538,0.00611,-0.14622,AAVE-USDT,ALGO-USDT,75,341.44639
True,-5.545127253229348,0.0,4787.25457,12.95182,LINA-USDT,COMP-USDT,75,139.3116
True,-3.4779850154844643,0.00857,32.99609,-0.11875,IOST-USDT,IOTA-USDT,75,300.54328
True,-4.911078513681647,3e-05,0.36283,-0.1341,THETA-USDT,AUDIO-USDT,74,143.34126
True,-3.9710343116204836,0.00157,0.04084,0.00579,KLAY-USDT,CELR-USDT,74,285.40168
True,-3.8506112906131387,0.00243,3.24186,-0.02259,BLZ-USDT,ONT-USDT,74,171.46263
True,-3.5631412475391655,0.00651,0.00081,0.02222,AAVE-USDT,BLZ-USDT,74,207.79466
True,-3.557471130792118,0.00663,3.61426,-0.17083,ATA-USDT,SXP-USDT,74,168.31949
True,-3.4089886110672096,0.01066,1.39818,0.11177,OGN-USDT,BAT-USDT,74,360.29178
True,-5.29140636509732,1e-05,0.18478,0.00788,REN-USDT,ANKR-USDT,74,79.08436
True,-3.097700710581843,0.02672,419.80353,-3.04392,ARPA-USDT,ATOM-USDT,74,228.4028
True,-3.2248938188234204,0.01859,305.27362,9.46545,OGN-USDT,EGLD-USDT,74,340.42757
True,-4.576916211902828,0.00014,0.0358,-0.14631,ZEN-USDT,SXP-USDT,74,152.38978
True,-3.1795344263790835,0.0212,2.04353,0.0284,XEM-USDT,FLM-USDT,74,276.84985
True,-4.530789523349992,0.00017,9.9216,-0.56634,IOTA-USDT,GTC-USDT,74,87.92667
True,-3.7890670034250613,0.00302,0.00283,0.00403,DOT-USDT,VET-USDT,74,162.46585
True,-3.042351199438304,0.03112,2015.04133,-27.76827,BLZ-USDT,BCH-USDT,74,275.14035
True,-3.0939396912880643,0.027,0.72519,-0.21948,LIT-USDT,KLAY-USDT,74,488.2136
True,-4.30993148648382,0.00043,0.03063,-0.03824,DOT-USDT,OCEAN-USDT,74,122.29309
True,-2.967920723228912,0.038,5.62098,-0.07873,LRC-USDT,ANT-USDT,74,198.57663
True,-4.047193238230639,0.00118,2.48501,-0.00615,IOST-USDT,PEOPLE-USDT,74,221.27521
True,-4.035531056523,0.00124,0.50703,0.30264,DYDX-USDT,THETA-USDT,74,168.42794
True,-6.132018146285614,0.0,0.05188,0.03614,GTC-USDT,CTSI-USDT,74,68.72097
True,-3.101043005497028,0.02648,0.04224,0.03911,OMG-USDT,FLM-USDT,74,265.62033
True,-2.8634791695047874,0.04976,0.03991,0.32563,ETC-USDT,RLC-USDT,74,618.63287
True,-3.4009005628848383,0.01093,0.64385,0.16307,ENJ-USDT,TOMO-USDT,74,230.93405
True,-3.261577806670707,0.01669,0.02229,0.00703,XTZ-USDT,1000XEC-USDT,74,125.07216
True,-3.981747382025076,0.00151,0.00125,0.02361,EGLD-USDT,NKN-USDT,74,151.86039
True,-4.627496917687391,0.00011,0.01,0.00592,ANT-USDT,PEOPLE-USDT,74,79.67533
True,-4.5240130071284455,0.00018,14.52261,2.60639,ENJ-USDT,LPT-USDT,74,96.54179
True,-3.664220621793428,0.00465,0.14861,0.27076,BAL-USDT,EOS-USDT,74,219.10106
True,-5.017206714323903,2e-05,1.7092,-5.21255,AR-USDT,AXS-USDT,74,117.57743
True,-5.128388853423862,1e-05,0.01571,0.03141,FIL-USDT,REN-USDT,73,113.03072
True,-3.199185684700368,0.02003,19.83855,0.01445,REEF-USDT,NKN-USDT,73,151.25908
True,-4.011046306921369,0.00135,0.07154,0.00648,LRC-USDT,IOTX-USDT,73,169.08848
True,-3.9460555767294045,0.00172,0.16216,-0.0295,ENJ-USDT,GALA-USDT,73,183.12931
True,-3.6129469973107544,0.00552,20558.93387,1175.17399,LRC-USDT,YFI-USDT,73,175.77785
True,-4.398733421266011,0.0003,11.46508,0.4278,REN-USDT,OMG-USDT,73,134.47512
True,-4.25682436781731,0.00053,4.16679,-0.1876,BAT-USDT,THETA-USDT,73,169.75341
True,-4.266567232459048,0.00051,0.04918,-0.03636,DOT-USDT,ALGO-USDT,73,224.0639
True,-3.6423318635599067,0.005,1.40032,0.06249,KLAY-USDT,C98-USDT,73,256.99822
True,-3.5543533788958435,0.0067,0.02931,-0.05153,BAL-USDT,REN-USDT,73,228.4173
True,-2.9680727423060467,0.03799,5265.15486,4.21865,VET-USDT,BCH-USDT,73,250.93194
True,-3.556334213764578,0.00665,4.57207,4.43899,KNC-USDT,HNT-USDT,73,736.09058
True,-3.828945456040717,0.00262,0.39322,-0.0006,IOST-USDT,REEF-USDT,73,288.88237
True,-3.227793583993555,0.01843,0.03262,0.00231,ZRX-USDT,1000SHIB-USDT,72,248.92358
True,-4.274360374676108,0.00049,0.11283,0.03939,SAND-USDT,CTSI-USDT,72,119.93009
True,-3.2856071584168816,0.01553,8.6004,-3.67274,THETA-USDT,HNT-USDT,72,224.64166
True,-2.9295906891384296,0.04201,0.00205,-0.14211,MKR-USDT,KAVA-USDT,72,320.11914
True,-2.8678334990303127,0.04922,6.00729,1.32713,MATIC-USDT,UNI-USDT,72,275.85517
True,-3.9135208334086573,0.00194,0.008,0.00304,ANT-USDT,CELR-USDT,72,175.01369
True,-3.68194280103678,0.00437,14.49059,0.11226,ALPHA-USDT,MASK-USDT,72,391.61681
True,-3.3902477485827927,0.0113,0.00795,-0.13345,AAVE-USDT,TOMO-USDT,72,182.73362
True,-3.0571571226515433,0.02989,0.01098,-0.15717,COMP-USDT,SXP-USDT,72,389.97161
True,-4.30994458294265,0.00043,32.99365,1.95181,BAKE-USDT,LPT-USDT,72,230.75824
True,-3.2378106527021675,0.0179,0.01145,-0.00246,LIT-USDT,RSR-USDT,72,178.31142
True,-3.5040372709246452,0.00788,1.86592,0.15827,ICX-USDT,1INCH-USDT,72,121.97831
