is_coint,adf_statistic,p_value,hedge_ratio,intercept,base,target,zero_crossings,half_life
True,-3.195292035743143,0.02026,16.17446,0.58655,VET-USDT,TWT-USDT,0,205.73534
True,-4.151247112833505,0.0008,2.20405,0.69052,VET-USDT,SFP-USDT,0,96.05796
True,-3.2273455243850164,0.01846,0.08572,0.01467,CTSI-USDT,ORBS-USDT,0,171.18389
True,-3.0016917377939927,0.03474,-0.45089,0.08576,SKL-USDT,PEOPLE-USDT,0,313.55995
True,-3.0767542341243916,0.02832,503.72234,12.34289,VET-USDT,DASH-USDT,0,179.14885
True,-3.7982662335053607,0.00293,67.82941,2.42523,SKL-USDT,AXS-USDT,0,136.19193
True,-3.3608347117967132,0.01237,-110.6105,172.53142,CTSI-USDT,XMR-USDT,0,170.79047
True,-3.0166211015581097,0.03337,9.87358,0.45469,SKL-USDT,LQTY-USDT,0,247.21654
True,-3.330599415616178,0.01356,4.94167,0.34258,SKL-USDT,BNT-USDT,0,122.06622
True,-3.0171744331634707,0.03332,2.77281,0.07237,VET-USDT,DAR-USDT,0,258.05664
True,-3.656470787078329,0.00477,2.72202,0.13636,SKL-USDT,SXP-USDT,0,165.67556
True,-5.376398108420195,0.0,0.79341,0.0225,SKL-USDT,LOOM-USDT,0,98.18646
True,-4.176714840701673,0.00072,6.88088,0.24404,SKL-USDT,EOS-USDT,0,133.58015
True,-2.8775874044373135,0.04802,0.03084,0.01494,PYTH-USDT,T-USDT,0,242.07709
True,-4.530973199091191,0.00017,0.00037,0.00019,PYTH-USDT,1000SATS-USDT,0,351.05671
True,-3.5249263658138656,0.00737,0.36258,0.14964,PYTH-USDT,SXP-USDT,0,246.50945
True,-4.454822554554771,0.00024,2.03414,0.69002,CTSI-USDT,TWT-USDT,0,103.0376
True,-4.8496490568773964,4e-05,214.91419,43.77332,CTSI-USDT,TRB-USDT,0,174.07677
True,-3.507774346926653,0.00779,8.74754,2.88537,PYTH-USDT,AXS-USDT,0,303.47639
True,-3.318300500596369,0.01408,0.00957,0.00283,CTSI-USDT,XVG-USDT,0,443.13821
True,-4.119081774345641,0.0009,0.12612,0.73469,CTSI-USDT,SFP-USDT,0,98.44886
True,-3.0231539583863705,0.03279,-0.05425,0.08095,PYTH-USDT,PEOPLE-USDT,0,334.86287
True,-3.3280381025507157,0.01367,15.65349,11.72028,PYTH-USDT,AUCTION-USDT,0,328.92312
True,-3.161642801015414,0.02232,0.11738,0.04322,PYTH-USDT,ROSE-USDT,0,375.14111
True,-2.990142271674734,0.03583,5962.917,3920.10433,PYTH-USDT,YFI-USDT,0,326.87027
True,-3.201134147517103,0.01992,0.01805,0.0145,PYTH-USDT,USTC-USDT,0,226.08698
True,-3.469552761689811,0.0088,0.57562,0.32679,PYTH-USDT,KNC-USDT,0,296.11993
True,-3.5369495324700195,0.00709,6.36331,2.39578,PYTH-USDT,RUNE-USDT,0,261.82459
True,-3.3470107803932714,0.0129,0.69714,0.3507,PYTH-USDT,EDU-USDT,0,205.72945
True,-4.090419000725205,0.001,0.1261,0.03736,PYTH-USDT,OXT-USDT,0,157.54944
True,-3.5397785787973617,0.00702,31.28703,19.50307,PYTH-USDT,GMX-USDT,0,629.84317
True,-3.0329640540974276,0.03193,102.47914,1.25942,ONE-USDT,ETHW-USDT,0,280.54365
True,-4.819996718208405,5e-05,30213.83748,329.66079,ONE-USDT,DEFI-USDT,0,104.34495
True,-3.1366668206020543,0.02396,19.95145,11.19891,BICO-USDT,AUCTION-USDT,0,346.19093
True,-5.397927297854436,0.0,111.75897,7.69349,ASTR-USDT,AUCTION-USDT,0,113.12587
True,-4.522488718796777,0.00018,0.00211,0.69147,SSV-USDT,SFP-USDT,0,87.66958
True,-2.8734991911478467,0.04852,0.00114,-0.054,LTC-USDT,GALA-USDT,0,184.77183
True,-3.872596562561676,0.00225,0.4538,52.332,LTC-USDT,TRB-USDT,0,266.07873
True,-2.930586600157845,0.04191,0.01045,0.75658,SSV-USDT,TWT-USDT,0,274.17441
True,-3.6394798060419973,0.00505,0.00094,0.0175,SSV-USDT,IOTX-USDT,0,191.18145
True,-3.0881762586373935,0.02744,0.00615,-0.15143,LTC-USDT,SXP-USDT,0,222.42604
True,-2.951545590441842,0.03967,0.00049,-0.01913,LTC-USDT,ONE-USDT,0,226.4441
True,-3.120882490216549,0.02505,0.04923,-2.06211,LTC-USDT,ARKM-USDT,0,237.12648
True,-3.396038606747192,0.01109,0.04868,-2.00304,LTC-USDT,THETA-USDT,0,187.50051
True,-3.0657093126242803,0.0292,0.01986,-0.87007,LTC-USDT,YGG-USDT,0,184.17102
True,-3.3958414096221485,0.0111,-0.70774,173.42181,SSV-USDT,XMR-USDT,0,178.065
True,-3.0753164207005597,0.02843,0.0,0.00012,LTC-USDT,1000SATS-USDT,0,448.00051
True,-3.195191766452128,0.02026,-0.54235,180.45697,COMP-USDT,XMR-USDT,0,190.99771
True,-3.1026578542258445,0.02636,0.1246,0.08315,FTM-USDT,DAR-USDT,0,239.08455
True,-3.9110805920939766,0.00195,0.05117,0.2799,FTM-USDT,BAKE-USDT,0,299.44242
True,-3.7963586156963256,0.00294,8e-05,0.00205,SSV-USDT,XVG-USDT,0,379.27197
True,-4.364709164525731,0.00034,1.00258,54.10024,SSV-USDT,TRB-USDT,0,217.94909
True,-4.095838324128161,0.00098,0.00112,0.67501,LTC-USDT,SFP-USDT,0,102.57659
True,-4.454853204477458,0.00024,0.04414,0.01209,BICO-USDT,T-USDT,0,140.37337
True,-3.1361663794882,0.02399,0.77301,0.29272,BICO-USDT,KNC-USDT,0,241.20748
True,-2.951226564011557,0.03971,3.17204,1.49215,BICO-USDT,JTO-USDT,0,244.70465
True,-3.037916491096155,0.0315,0.83736,0.34686,BICO-USDT,EDU-USDT,0,228.63417
True,-3.228100415520605,0.01841,40.95683,18.05229,BICO-USDT,GMX-USDT,0,680.73493
True,-3.233481103635378,0.01813,-209.51195,170.62359,ROSE-USDT,XMR-USDT,0,199.35859
True,-3.8153568059730407,0.00275,0.00039,0.0002,BICO-USDT,1000SATS-USDT,0,421.16129
True,-4.009713950423509,0.00136,0.06348,-1.71611,LTC-USDT,ETHW-USDT,0,156.90036
True,-4.4730132971062035,0.00022,0.00339,0.20162,SSV-USDT,BAKE-USDT,0,241.15812
True,-4.394539255604259,0.0003,0.00093,-0.02979,LTC-USDT,1000XEC-USDT,0,135.23739
True,-3.0266814384881418,0.03248,0.22254,11.552,SSV-USDT,AUCTION-USDT,0,371.40032
True,-3.731953617820798,0.00369,0.0005,-0.01936,LTC-USDT,1000SHIB-USDT,0,191.9808
True,-3.1601852025870976,0.02241,0.00086,-0.0307,LTC-USDT,ANKR-USDT,0,160.42842
True,-3.160634213808694,0.02238,7.5083,-181.6151,LTC-USDT,BCH-USDT,0,270.2183
True,-3.095131812799898,0.02692,-0.59087,195.06585,LTC-USDT,XMR-USDT,0,191.08829
True,-3.902275466903314,0.00202,-11.58813,93.64874,FTM-USDT,TRB-USDT,0,248.43061
True,-3.221726606788377,0.01876,0.01941,-0.28751,COMP-USDT,FLOW-USDT,0,164.29849
True,-4.183867291152003,0.0007,0.03536,0.73812,FTM-USDT,SFP-USDT,0,99.85384
True,-2.8637700273284032,0.04973,0.00547,0.00419,ASTR-USDT,XVG-USDT,0,521.46523
True,-3.3198327138404955,0.01401,23.02271,0.68819,ONE-USDT,TWT-USDT,0,169.22664
True,-2.9211013205200556,0.04295,-0.21432,0.16561,ASTR-USDT,KAS-USDT,0,233.53
True,-3.254866367467065,0.01702,-163.56272,166.70446,ASTR-USDT,XMR-USDT,0,198.77391
True,-3.0271346845251488,0.03244,-1752.089,701.50745,ASTR-USDT,BNB-USDT,0,296.31216
True,-4.2160079908885395,0.00062,-0.06729,0.76645,ASTR-USDT,SFP-USDT,0,95.46706
True,-3.960274375822356,0.00163,48.57756,0.4186,ONE-USDT,ALICE-USDT,0,126.32696
True,-4.361458292061011,0.00035,443.86796,42.61826,ASTR-USDT,TRB-USDT,0,147.51212
True,-3.294764846378707,0.01511,-0.00206,0.00063,TRX-USDT,1000SATS-USDT,0,399.35109
True,-4.684227240312935,9e-05,1.15775,0.19668,ASTR-USDT,BAKE-USDT,0,188.10773
True,-3.570807237331335,0.00634,160.9769,11.07311,ASTR-USDT,INJ-USDT,0,170.79962
True,-3.18277028178665,0.021,-1185.30574,171.45469,ONE-USDT,XMR-USDT,0,187.08185
True,-3.383210971365066,0.01154,0.25022,0.00271,ONE-USDT,STMX-USDT,0,181.14831
True,-3.4164127920363683,0.01041,3.91623,0.03618,ONE-USDT,1000LUNC-USDT,0,111.14677
True,-3.227895930454958,0.01843,-0.3555,0.09175,ASTR-USDT,PEOPLE-USDT,0,263.68543
True,-2.8806565552164782,0.04764,358.61636,27.10405,ASTR-USDT,BSV-USDT,0,336.66077
True,-4.144185986129701,0.00082,2.49306,0.71575,ONE-USDT,SFP-USDT,0,98.23377
True,-3.6091956541996013,0.00559,0.01213,0.42532,COMP-USDT,TWT-USDT,0,150.29748
True,-3.3356406934052476,0.01336,4.61509,0.07799,ONE-USDT,DAR-USDT,0,184.72847
True,-4.106379581164284,0.00095,0.00108,0.70006,COMP-USDT,SFP-USDT,0,101.50118
True,-3.9107289263422005,0.00196,0.01135,-0.21247,COMP-USDT,CRV-USDT,0,191.75814
True,-3.3460385751393966,0.01294,0.00944,-0.25646,COMP-USDT,ENJ-USDT,0,164.29991
True,-3.886936612340376,0.00213,0.00048,-0.00883,COMP-USDT,ONE-USDT,0,147.44661
True,-2.8825548435224575,0.04741,0.01532,-0.41997,COMP-USDT,NFP-USDT,0,225.69899
True,-3.5283586028998335,0.00729,11.93867,0.10168,ONE-USDT,SXP-USDT,0,157.96964
True,-4.586783408661934,0.00014,7.39944,0.18055,ONE-USDT,BAKE-USDT,0,221.80909
True,-3.87645056100208,0.00222,-1.14753,0.46671,TRX-USDT,BAKE-USDT,0,247.44104
True,-2.882591220108903,0.04741,216.74982,121.15456,TRX-USDT,XMR-USDT,0,254.43069
True,-3.7731290745588204,0.00319,720.04076,15.45439,ONE-USDT,DASH-USDT,0,94.92654
True,-3.8918873868652017,0.0021,1538.71851,59.3664,ONE-USDT,TRB-USDT,0,251.66159
True,-2.9490330296045046,0.03994,33.85974,0.56114,ONE-USDT,AGLD-USDT,0,97.72117
True,-4.559304342614774,0.00015,-0.78149,0.86566,TRX-USDT,SFP-USDT,0,80.99833
True,-3.941977425280972,0.00175,-562.09914,162.69283,TRX-USDT,TRB-USDT,0,200.58636
True,-3.8632916412569673,0.00232,-1.30272,88.69602,ARKM-USDT,TRB-USDT,0,255.94734
True,-3.277701163850739,0.01591,0.03613,0.09992,ARKM-USDT,DAR-USDT,0,209.37863
True,-5.220841861652417,1e-05,102.41491,4.17655,SKL-USDT,ICP-USDT,0,70.94858
True,-3.370756568919047,0.012,3.58204,14.68123,BADGER-USDT,DASH-USDT,0,268.18871
True,-2.978951527222259,0.03691,4.85294,0.03308,TLM-USDT,1000LUNC-USDT,0,111.3508
True,-3.5807679799252647,0.00614,0.31424,0.00245,TLM-USDT,STMX-USDT,0,146.54931
True,-3.407599139923396,0.0107,-1454.53665,172.1823,TLM-USDT,XMR-USDT,0,177.19889
True,-3.272654549677743,0.01615,60.63295,0.37357,TLM-USDT,ALICE-USDT,0,148.76446
True,-3.602832459084253,0.00571,29.09472,0.6615,TLM-USDT,TWT-USDT,0,138.08735
True,-2.934199402481351,0.04151,111.45986,1.34552,TLM-USDT,UMA-USDT,0,299.19497
True,-4.214244688219755,0.00062,3.33084,0.71018,TLM-USDT,SFP-USDT,0,96.75499
True,-3.9518331421695247,0.00168,2502.88879,49.26644,TLM-USDT,TRB-USDT,0,234.48351
True,-3.8076814796130902,0.00283,-7.01005,176.92133,BADGER-USDT,XMR-USDT,0,163.56242
True,-4.652331941672372,0.0001,10.21747,0.15907,TLM-USDT,BAKE-USDT,0,189.22085
True,-3.019266302287758,0.03313,691.40048,8.45564,TLM-USDT,AUCTION-USDT,0,325.48935
True,-3.7996486357789236,0.00291,24.55537,0.21969,TLM-USDT,KNC-USDT,0,139.75967
True,-3.0546249258555016,0.0301,-8.84774,174.34681,JTO-USDT,XMR-USDT,0,197.12632
True,-4.406758621703703,0.00029,0.03083,0.67676,JTO-USDT,SFP-USDT,0,92.45639
True,-3.939838661973503,0.00176,2.11544,80.84931,JTO-USDT,TRB-USDT,0,258.073
True,-3.0181520466324083,0.03323,36993.75267,312.34818,TLM-USDT,DEFI-USDT,0,135.54132
True,-2.950604281541766,0.03977,1.26804,0.01284,TLM-USDT,ORBS-USDT,0,193.4557
True,-4.074733352811354,0.00107,0.02694,0.16967,RUNE-USDT,BAKE-USDT,0,261.97653
True,-4.22041062716751,0.00061,0.01426,0.70607,BADGER-USDT,SFP-USDT,0,96.5066
True,-3.4524316443822025,0.0093,24.23342,4.48809,HFT-USDT,ICP-USDT,0,178.05297
True,-5.151570123376615,1e-05,0.20324,0.02087,HFT-USDT,LOOM-USDT,0,81.81815
True,-3.176297603061046,0.0214,17.47963,2.25878,HFT-USDT,AXS-USDT,0,127.13654
True,-2.9724648598669425,0.03755,-0.11557,0.0867,HFT-USDT,PEOPLE-USDT,0,322.38454
True,-3.684014786243364,0.00434,40.74317,8.13164,HFT-USDT,AUCTION-USDT,0,208.69447
True,-2.988509125716003,0.03598,0.25109,0.03051,HFT-USDT,ROSE-USDT,0,205.43891
True,-2.89373790572727,0.04608,0.04025,0.01211,HFT-USDT,USTC-USDT,0,175.77906
True,-3.9053628676978973,0.002,5.20582,59.1899,RUNE-USDT,TRB-USDT,0,256.24415
True,-3.06205430117862,0.02949,1.13495,0.28954,HFT-USDT,KNC-USDT,0,225.4239
True,-3.657983821600977,0.00474,0.11678,0.65501,BADGER-USDT,TWT-USDT,0,195.85226
True,-3.2913690155210973,0.01527,-4.89294,176.22978,RUNE-USDT,XMR-USDT,0,187.64081
True,-3.272362759251589,0.01616,0.09276,0.60741,RUNE-USDT,TWT-USDT,0,240.6515
True,-4.061553258719443,0.00112,0.0042,0.73771,RUNE-USDT,SFP-USDT,0,100.04413
True,-2.9576322839678197,0.03904,0.14738,0.38475,RUNE-USDT,AGLD-USDT,0,104.18242
True,-3.9177229107770506,0.00191,0.00823,0.28908,JTO-USDT,BAKE-USDT,0,296.52917
True,-2.967155724272466,0.03808,-26.25572,167.94957,EDU-USDT,XMR-USDT,0,223.14892
True,-3.271143969070266,0.01622,0.78345,0.57469,EDU-USDT,TWT-USDT,0,169.14879
True,-3.872661507175773,0.00225,-6.06958,92.22785,SUPER-USDT,TRB-USDT,0,252.06677
True,-2.9306181380388727,0.0419,-0.38769,0.09302,OXT-USDT,PEOPLE-USDT,0,343.96181
True,-3.1113798927490874,0.02572,18.28597,-3.09073,KNC-USDT,ATOM-USDT,0,238.74918
True,-3.1543385630257177,0.02278,0.64392,-0.15766,KNC-USDT,C98-USDT,0,287.95896
True,-4.261639923299332,0.00052,-0.01607,0.77483,SUPER-USDT,SFP-USDT,0,93.05134
True,-3.1935142108803105,0.02036,1.03037,-0.18913,KNC-USDT,CRV-USDT,0,239.42799
True,-3.083368380841888,0.02781,0.61164,0.58677,SUPER-USDT,AGLD-USDT,0,129.86407
True,-3.988130304033353,0.00147,0.04087,0.27301,SUPER-USDT,BAKE-USDT,0,295.75092
True,-4.6871334968816525,9e-05,1.9772,0.12536,OXT-USDT,BAKE-USDT,0,172.98288
True,-2.955271365063125,0.03929,0.07775,0.08674,SUPER-USDT,DAR-USDT,0,263.75697
True,-4.005278680589959,0.00138,0.08698,0.70887,KNC-USDT,SFP-USDT,0,101.82839
True,-3.1010508891967747,0.02648,0.00978,0.01346,SUPER-USDT,USTC-USDT,0,253.25799
True,-4.2117736139336985,0.00063,-2.165,0.7644,REEF-USDT,SFP-USDT,0,95.75575
True,-4.058181237064765,0.00113,1.11195,0.44389,KNC-USDT,TWT-USDT,0,148.79601
True,-2.870423086089023,0.0489,0.21646,0.00427,REEF-USDT,XVG-USDT,0,508.02298
True,-4.13399409332376,0.00085,4.57023,-0.16512,OXT-USDT,ENJ-USDT,0,61.19684
True,-2.9209229832467636,0.04297,3.46878,-0.10682,OXT-USDT,C98-USDT,0,107.46162
True,-3.996084649246061,0.00143,3.20802,-0.77852,KNC-USDT,GTC-USDT,0,118.32922
True,-3.078887264703864,0.02816,0.17566,-0.03811,KNC-USDT,SKL-USDT,0,221.08092
True,-4.063780732159183,0.00111,0.08522,0.70321,EDU-USDT,SFP-USDT,0,99.05346
True,-4.059481169536341,0.00113,62.04982,45.34876,EDU-USDT,TRB-USDT,0,233.27509
True,-3.1540319785818984,0.0228,0.00012,-0.00886,SOL-USDT,1000PEPE-USDT,0,315.11857
True,-3.851820119346785,0.00242,314.12601,15731.27529,SOL-USDT,BTC-USDT,0,192.03157
True,-4.1646655572045885,0.00076,1e-05,0.75799,SOL-USDT,SFP-USDT,0,97.17661
True,-4.039793443988781,0.00122,-0.31063,133.19259,SOL-USDT,TRB-USDT,0,196.40605
True,-3.5334497736625825,0.00717,0.85872,-0.23816,KNC-USDT,ENJ-USDT,0,185.55067
True,-3.694384526186998,0.00419,472.07009,42.16293,OXT-USDT,TRB-USDT,0,226.43427
True,-3.9030584565575404,0.00201,-0.00035,0.36424,SOL-USDT,BAKE-USDT,0,259.87141
True,-2.916867936322727,0.04342,-0.06133,27.9629,SOL-USDT,AUCTION-USDT,0,287.99974
True,-3.5802191405418307,0.00615,-330.35544,181.57698,OXT-USDT,XMR-USDT,0,153.33744
True,-3.883426423149182,0.00216,5.70141,0.55882,OXT-USDT,TWT-USDT,0,117.5771
True,-4.00698273663922,0.00137,0.51078,0.71177,OXT-USDT,SFP-USDT,0,99.07399
True,-3.0623811381237123,0.02947,10.43878,-0.46077,OXT-USDT,OMG-USDT,0,116.38587
True,-3.8973327454294546,0.00205,8.23262,55.53761,BADGER-USDT,TRB-USDT,0,246.21884
True,-3.5212540704243596,0.00746,1.88851,0.14221,HFT-USDT,COMBO-USDT,0,123.55089
True,-3.8686547324360383,0.00228,3.3155,0.3042,REEF-USDT,BAKE-USDT,0,291.05724
True,-3.647519976268616,0.00491,64.65283,10.14862,HFT-USDT,INJ-USDT,0,170.38763
True,-3.2359509231658246,0.018,0.00317,0.00338,NFP-USDT,XVG-USDT,0,424.33209
True,-4.08141439869975,0.00104,0.04481,0.7407,NFP-USDT,SFP-USDT,0,98.25591
True,-4.322209375612379,0.00041,0.26671,0.70028,GRT-USDT,SFP-USDT,0,91.54029
True,-4.129881748356065,0.00086,0.69744,0.79775,NFP-USDT,TWT-USDT,0,99.06268
True,-3.1510501254527545,0.023,0.04606,0.0283,NFP-USDT,IOTX-USDT,0,193.34926
True,-3.797556294444728,0.00293,59.64992,14.66883,NFP-USDT,EGLD-USDT,0,130.67434
True,-4.080091713375771,0.00104,106.9537,62.68069,GRT-USDT,TRB-USDT,0,242.45323
True,-3.8868436573370224,0.00213,4.00588,1.42626,NFP-USDT,MASK-USDT,0,110.0062
True,-2.896277138592635,0.04578,0.58649,0.27475,NFP-USDT,STORJ-USDT,0,152.98629
True,-3.2962454660855043,0.01505,0.44986,0.19652,NFP-USDT,1INCH-USDT,0,175.1255
True,-4.51362541924302,0.00019,0.49977,0.19974,GRT-USDT,BAKE-USDT,0,235.69336
True,-3.524638391863008,0.00738,0.09848,0.03729,NFP-USDT,FLM-USDT,0,187.73044
True,-2.896990973972049,0.0457,1.2337,0.75111,NFP-USDT,ALICE-USDT,0,216.86075
True,-3.2175094946426057,0.01899,0.35814,0.0796,GRT-USDT,DAR-USDT,0,196.42976
True,-2.864994699984065,0.04957,30.53391,5.83357,GRT-USDT,NEO-USDT,0,237.38545
True,-3.1262424640932673,0.02467,1.69754,0.71607,GRT-USDT,TWT-USDT,0,209.44805
True,-4.081807934600783,0.00104,84.66937,50.47624,NFP-USDT,TRB-USDT,0,186.63797
True,-3.080973111963298,0.02799,106.85323,16.23697,GRT-USDT,EGLD-USDT,0,669.70284
True,-3.529698684117869,0.00726,32.32316,13.2344,NFP-USDT,INJ-USDT,0,126.60909
True,-3.132473523544643,0.02424,8.52771,3.18304,NFP-USDT,AXS-USDT,0,106.94346
True,-2.8744792352189137,0.0484,-0.0534,0.07932,NFP-USDT,PEOPLE-USDT,0,354.17998
True,-3.62972370319325,0.00522,11.55211,5.88472,NFP-USDT,ICP-USDT,0,189.05635
True,-4.69238779851945,9e-05,0.92433,0.24079,NFP-USDT,COMBO-USDT,0,99.07888
True,-3.874339669800183,0.00223,21.24887,9.70163,NFP-USDT,AUCTION-USDT,0,155.95601
True,-3.428360856298659,0.01003,0.12459,0.04289,NFP-USDT,ROSE-USDT,0,144.81248
True,-3.541770256492455,0.00698,0.55415,0.34936,NFP-USDT,KNC-USDT,0,176.30847
True,-3.258492475730934,0.01684,-100.09307,172.8523,GRT-USDT,XMR-USDT,0,181.84042
True,-5.0355270695813275,2e-05,0.26824,0.19698,NFP-USDT,BAKE-USDT,0,130.52848
True,-4.17858569530546,0.00072,4.34507,1.91556,NFP-USDT,BADGER-USDT,0,266.76295
True,-3.4714260242336286,0.00875,2327.02998,344.10366,GRT-USDT,DEFI-USDT,0,206.91737
True,-3.1230027735328987,0.0249,0.27019,0.04507,GRT-USDT,1000LUNC-USDT,0,209.03085
True,-3.454982744723706,0.00922,5.26543,2.59688,NFP-USDT,GAS-USDT,0,156.28013
True,-3.125898641537985,0.0247,0.01827,0.00305,GRT-USDT,STMX-USDT,0,234.56988
True,-3.6513603678954385,0.00485,-37.02272,166.28936,NFP-USDT,XMR-USDT,0,166.89611
True,-3.3226533802585423,0.0139,0.00683,0.00422,NFP-USDT,STMX-USDT,0,203.1495
True,-3.0601048254764356,0.02965,2.2186,0.19439,GRT-USDT,EOS-USDT,0,259.75721
True,-3.681831400726535,0.00438,1.38178,0.73462,HFT-USDT,TWT-USDT,0,144.94789
True,-3.680956643485681,0.00439,-81.93429,171.87859,HFT-USDT,XMR-USDT,0,158.29052
True,-3.2014737109597626,0.0199,0.20644,0.02542,HFT-USDT,FLM-USDT,0,193.68131
True,-2.9743353011664957,0.03736,1.17098,0.21931,HFT-USDT,STORJ-USDT,0,218.21443
True,-3.7869254529786653,0.00304,8.17403,1.00173,HFT-USDT,MASK-USDT,0,131.79861
True,-3.918031981801324,0.00191,119.73547,8.86382,HFT-USDT,EGLD-USDT,0,188.07209
True,-3.3383593592105147,0.01325,0.09572,0.02296,HFT-USDT,IOTX-USDT,0,220.46271
True,-3.542983633234265,0.00695,0.02395,0.06931,BADGER-USDT,DAR-USDT,0,198.80734
True,-3.700044421303669,0.00411,0.28406,0.02721,HFT-USDT,NKN-USDT,0,124.79534
True,-4.654630311121606,0.0001,0.03851,0.16621,BADGER-USDT,BAKE-USDT,0,221.35907
True,-4.083583066076574,0.00103,0.10649,0.73203,HFT-USDT,SFP-USDT,0,98.44555
True,-3.3350396598868426,0.01338,0.00732,0.00283,HFT-USDT,XVG-USDT,0,437.19104
True,-4.219560723546747,0.00061,161.41936,44.46231,HFT-USDT,TRB-USDT,0,188.22012
True,-3.063107909674651,0.02941,10.79018,2.02687,HFT-USDT,GAS-USDT,0,168.50715
True,-5.063039112588872,2e-05,0.5131,0.17749,HFT-USDT,BAKE-USDT,0,166.75362
True,-2.954537485854783,0.03936,0.01404,0.00347,HFT-USDT,STMX-USDT,0,222.42535
True,-3.1203529561365086,0.02508,159.88001,20.91228,HFT-USDT,BSV-USDT,0,182.11547
True,-2.988172588019622,0.03601,0.85744,0.12123,GRT-USDT,SXP-USDT,0,277.15979
True,-3.6261035409168385,0.00528,0.13151,0.67218,BAL-USDT,TWT-USDT,0,143.26362
True,-3.2535755538978743,0.01709,78.82381,29.01519,NFP-USDT,BSV-USDT,0,163.34741
True,-3.47748732369031,0.00858,1.46314,0.25894,GRT-USDT,KNC-USDT,0,243.34419
True,-2.948024477322235,0.04004,0.03032,0.01881,NFP-USDT,ORBS-USDT,0,155.04498
True,-3.6083393231552416,0.0056,-7.50653,174.64315,BAL-USDT,XMR-USDT,0,166.31633
True,-3.0178818982952675,0.03326,0.24011,0.50498,BAL-USDT,ALICE-USDT,0,252.45578
True,-3.189754790162633,0.02059,0.00922,0.01829,BAL-USDT,IOTX-USDT,0,209.16393
True,-4.121592651316141,0.00089,0.01221,0.72055,BAL-USDT,SFP-USDT,0,96.70835
True,-3.1336178237356087,0.02416,0.06279,0.01536,HFT-USDT,ORBS-USDT,0,156.74018
True,-3.4081830965490267,0.01068,0.00071,0.00245,BAL-USDT,XVG-USDT,0,435.40567
True,-5.034657596085527,2e-05,0.04788,0.15737,BAL-USDT,BAKE-USDT,0,169.13248
True,-3.304759751713413,0.01467,2.24493,3.59087,BAL-USDT,ICP-USDT,0,224.63644
True,-3.6045247354818444,0.00568,1.65088,1.51004,BAL-USDT,AXS-USDT,0,179.00081
True,-3.518508718491761,0.00752,3.73013,6.76531,BAL-USDT,AUCTION-USDT,0,237.30004
True,-3.4051804362338527,0.01078,0.10882,0.23568,BAL-USDT,KNC-USDT,0,207.37739
True,-3.9366800997255242,0.00178,-1620.39576,89.99893,REEF-USDT,TRB-USDT,0,250.64031
True,-2.904549378365761,0.04482,-0.00151,0.16688,MOVR-USDT,KAS-USDT,0,228.75616
True,-3.1164949422748682,0.02536,0.00043,0.00819,GMX-USDT,USTC-USDT,0,132.69144
True,-3.344168447598645,0.01302,0.02892,0.04018,DYDX-USDT,ROSE-USDT,0,206.84936
True,-3.617967113558747,0.00543,8.54227,9.89293,LDO-USDT,INJ-USDT,0,141.06127
True,-5.419710390558869,0.0,0.06734,0.17637,LDO-USDT,BAKE-USDT,0,147.91712
True,-4.104784301625437,0.00095,0.04423,0.7471,WOO-USDT,SFP-USDT,0,98.8856
True,-2.863243416933365,0.04979,1.28701,2.26192,LDO-USDT,GAS-USDT,0,271.43064
True,-3.196282777179502,0.0202,0.00577,0.00308,WOO-USDT,XVG-USDT,0,466.27774
True,-4.3252550659825175,0.0004,149.44821,43.67443,WOO-USDT,TRB-USDT,0,174.39487
True,-2.919732067191372,0.0431,0.00048,0.00376,LDO-USDT,XVG-USDT,0,517.84773
True,-4.11152982482063,0.00093,0.00741,0.74495,LDO-USDT,SFP-USDT,0,98.53488
True,-4.448227999627967,0.00024,9.90782,1.99777,WOO-USDT,GAS-USDT,0,112.21408
True,-3.2035777445216604,0.01978,0.16349,0.76737,LDO-USDT,TWT-USDT,0,202.31645
True,-5.367043511880119,0.0,0.46779,0.17706,WOO-USDT,BAKE-USDT,0,151.48138
True,-3.186239696009669,0.0208,-8.01501,166.57254,LDO-USDT,XMR-USDT,0,202.78643
True,-4.618005828938617,0.00012,60.60984,9.61739,WOO-USDT,INJ-USDT,0,109.59221
True,-2.993120078250712,0.03554,20.55408,4.90974,WOO-USDT,ICP-USDT,0,261.93127
True,-2.908442690154834,0.04437,-0.09827,0.08476,WOO-USDT,PEOPLE-USDT,0,334.47728
True,-4.2682144337087795,0.0005,1.26351,0.7324,WOO-USDT,TWT-USDT,0,123.79495
True,-2.9610518882475754,0.0387,0.07991,0.025,WOO-USDT,IOTX-USDT,0,283.28637
True,-4.063332772980978,0.00111,7.36063,1.02127,WOO-USDT,MASK-USDT,0,127.74704
True,-4.379393696488178,0.00032,0.00491,0.21202,ENS-USDT,BAKE-USDT,0,272.32503
True,-2.931958435228443,0.04176,0.1254,0.34351,DYDX-USDT,KNC-USDT,0,274.60364
True,-3.759936428054514,0.00334,0.96107,1.9125,DYDX-USDT,BADGER-USDT,0,429.72233
True,-3.0271116531072018,0.03244,0.13259,0.40815,DYDX-USDT,EDU-USDT,0,233.62078
True,-3.048513147213843,0.03061,0.05565,0.01576,WOO-USDT,ORBS-USDT,0,170.61817
